Product_ID,Product_Name_x,Category_x,Units_Sold,Revenue,Selling_Price_x,Cost_Price_x,Order_Date,Customer_Region,Product_Name_y,Category_y,Cost_Price_y,Selling_Price_y
P027,Product_27,Home & Kitchen,3,1125,375,319,2024-10-23,East,Gaming Console Z,Home & Kitchen,319,375
P028,Product_28,Clothing,3,1554,518,400,2024-10-23,East,Wireless Mouse,Clothing,400,518
P029,Product_29,Sports,3,1632,544,353,2024-10-23,North,Mechanical Keyboard,Sports,353,544
P030,Product_30,Sports,5,2215,443,320,2024-10-23,West,External Hard Drive,Sports,320,443
P031,Product_31,Home & Kitchen,5,1590,318,264,2024-10-23,North,Winter Jacket,Home & Kitchen,264,318
P032,Product_32,Sports,4,1684,421,301,2024-10-23,West,Formal Trousers,Sports,301,421
P033,Product_33,Sports,4,1732,433,239,2024-10-23,West,Casual Sneakers,Sports,239,433
P034,Product_34,Electronics,3,1485,495,345,2024-10-23,West,Leather Belt,Electronics,345,495
P035,Product_35,Home & Kitchen,1,282,282,262,2024-10-23,South,Sunglasses UV400,Home & Kitchen,262,282
P036,Product_36,Books,4,1124,281,257,2024-10-23,East,Microwave Oven,Books,257,281
P037,Product_37,Home & Kitchen,3,1341,447,286,2024-10-23,South,Refrigerator 300L,Home & Kitchen,286,447
P038,Product_38,Books,1,509,509,387,2024-10-23,West,Mixer Grinder,Books,387,509
P039,Product_39,Electronics,5,2310,462,416,2024-10-23,East,Electric Kettle,Electronics,416,462
P040,Product_40,Clothing,2,516,258,102,2024-10-23,East,Induction Cooktop,Clothing,102,258
P041,Product_41,Sports,5,1815,363,329,2024-10-23,North,Cricket Bat,Sports,329,363
P042,Product_42,Electronics,3,1704,568,459,2024-10-23,South,Badminton Racket,Electronics,459,568
P043,Product_43,Sports,5,1635,327,266,2024-10-23,East,Dumbbell Set,Sports,266,327
P044,Product_44,Clothing,3,1332,444,301,2024-10-23,West,Treadmill Pro,Clothing,301,444
P045,Product_45,Clothing,2,870,435,237,2024-10-23,East,Jump Rope,Clothing,237,435
P046,Product_46,Electronics,1,511,511,429,2024-10-23,North,Science Textbook,Electronics,429,511
P047,Product_47,Clothing,4,820,205,90,2024-10-23,South,History Encyclopedia,Clothing,90,205
P048,Product_48,Books,3,831,277,206,2024-10-23,North,Math Workbook,Books,206,277
P049,Product_49,Clothing,1,179,179,64,2024-10-23,South,Language Learning Book,Clothing,64,179
P050,Product_50,Sports,5,2505,501,350,2024-10-23,West,Travel Guide Europe,Sports,350,501
P001,Product_1,Sports,4,900,225,141,2024-10-24,South,Smartphone X1,Sports,141,225
P002,Product_2,Books,3,1572,524,416,2024-10-24,West,Laptop Pro 15,Books,416,524
P003,Product_3,Home & Kitchen,3,1749,583,493,2024-10-24,North,Bluetooth Speaker,Home & Kitchen,493,583
P004,Product_4,Books,2,1010,505,477,2024-10-24,West,LED TV 42inch,Books,477,505
P005,Product_5,Books,3,1260,420,313,2024-10-24,North,Wireless Earbuds,Books,313,420
P006,Product_6,Clothing,5,3140,628,480,2024-10-24,North,Men's Cotton Shirt,Clothing,480,628
P007,Product_7,Home & Kitchen,1,239,239,84,2024-10-24,East,Women's Denim Jacket,Home & Kitchen,84,239
P008,Product_8,Home & Kitchen,4,1348,337,255,2024-10-24,West,Running Shoes,Home & Kitchen,255,337
P009,Product_9,Home & Kitchen,4,1152,288,130,2024-10-24,North,Sports Watch,Home & Kitchen,130,288
P010,Product_10,Books,2,1138,569,469,2024-10-24,East,Backpack Travel,Books,469,569
P011,Product_11,Sports,3,762,254,99,2024-10-24,North,Ceramic Dinner Set,Sports,99,254
P012,Product_12,Home & Kitchen,3,1773,591,409,2024-10-24,West,Non-stick Frying Pan,Home & Kitchen,409,591
P013,Product_13,Books,4,2476,619,437,2024-10-24,South,Vacuum Cleaner,Books,437,619
P014,Product_14,Clothing,1,103,103,51,2024-10-24,East,Air Purifier,Clothing,51,103
P015,Product_15,Sports,1,581,581,439,2024-10-24,North,Table Lamp,Sports,439,581
P017,Product_17,Sports,3,645,215,155,2024-10-24,South,Tennis Racket,Sports,155,215
P018,Product_18,Books,1,356,356,309,2024-10-24,West,Football Size 5,Books,309,356
P019,Product_19,Electronics,5,2565,513,359,2024-10-24,East,Mountain Bicycle,Electronics,359,513
P020,Product_20,Sports,7,2317,331,240,2024-10-24,South,Camping Tent,Sports,240,331
P021,Product_21,Clothing,5,2410,482,451,2024-10-24,South,Fiction Novel A,Clothing,451,482
P022,Product_22,Books,5,2240,448,267,2024-10-24,North,Fiction Novel B,Books,267,448
P023,Product_23,Sports,2,290,145,93,2024-10-24,West,Cookbook Deluxe,Sports,93,145
P024,Product_24,Electronics,5,1390,278,211,2024-10-24,North,Self-help Guide,Electronics,211,278
P025,Product_25,Electronics,1,421,421,251,2024-10-24,East,Children's Story Book,Electronics,251,421
P026,Product_26,Home & Kitchen,2,1152,576,495,2024-10-24,South,Smartwatch Series 5,Home & Kitchen,495,576
P027,Product_27,Home & Kitchen,3,1125,375,319,2024-10-24,West,Gaming Console Z,Home & Kitchen,319,375
P028,Product_28,Clothing,1,518,518,400,2024-10-24,North,Wireless Mouse,Clothing,400,518
P029,Product_29,Sports,1,544,544,353,2024-10-24,North,Mechanical Keyboard,Sports,353,544
P030,Product_30,Sports,3,1329,443,320,2024-10-24,South,External Hard Drive,Sports,320,443
P031,Product_31,Home & Kitchen,5,1590,318,264,2024-10-24,East,Winter Jacket,Home & Kitchen,264,318
P032,Product_32,Sports,2,842,421,301,2024-10-24,South,Formal Trousers,Sports,301,421
P033,Product_33,Sports,5,2165,433,239,2024-10-24,East,Casual Sneakers,Sports,239,433
P034,Product_34,Electronics,3,1485,495,345,2024-10-24,East,Leather Belt,Electronics,345,495
P035,Product_35,Home & Kitchen,2,564,282,262,2024-10-24,West,Sunglasses UV400,Home & Kitchen,262,282
P036,Product_36,Books,3,843,281,257,2024-10-24,South,Microwave Oven,Books,257,281
P037,Product_37,Home & Kitchen,7,3129,447,286,2024-10-24,West,Refrigerator 300L,Home & Kitchen,286,447
P038,Product_38,Books,4,2036,509,387,2024-10-24,South,Mixer Grinder,Books,387,509
P039,Product_39,Electronics,5,2310,462,416,2024-10-24,South,Electric Kettle,Electronics,416,462
P040,Product_40,Clothing,2,516,258,102,2024-10-24,East,Induction Cooktop,Clothing,102,258
P041,Product_41,Sports,3,1089,363,329,2024-10-24,North,Cricket Bat,Sports,329,363
P042,Product_42,Electronics,2,1136,568,459,2024-10-24,East,Badminton Racket,Electronics,459,568
P043,Product_43,Sports,5,1635,327,266,2024-10-24,East,Dumbbell Set,Sports,266,327
P044,Product_44,Clothing,3,1332,444,301,2024-10-24,North,Treadmill Pro,Clothing,301,444
P045,Product_45,Clothing,3,1305,435,237,2024-10-24,North,Jump Rope,Clothing,237,435
P046,Product_46,Electronics,3,1533,511,429,2024-10-24,South,Science Textbook,Electronics,429,511
P047,Product_47,Clothing,1,205,205,90,2024-10-24,North,History Encyclopedia,Clothing,90,205
P048,Product_48,Books,4,1108,277,206,2024-10-24,North,Math Workbook,Books,206,277
P049,Product_49,Clothing,7,1253,179,64,2024-10-24,South,Language Learning Book,Clothing,64,179
P050,Product_50,Sports,2,1002,501,350,2024-10-24,North,Travel Guide Europe,Sports,350,501
P001,Product_1,Sports,3,675,225,141,2024-10-25,East,Smartphone X1,Sports,141,225
P002,Product_2,Books,1,524,524,416,2024-10-25,South,Laptop Pro 15,Books,416,524
P003,Product_3,Home & Kitchen,5,2915,583,493,2024-10-25,North,Bluetooth Speaker,Home & Kitchen,493,583
P004,Product_4,Books,3,1515,505,477,2024-10-25,West,LED TV 42inch,Books,477,505
P005,Product_5,Books,3,1260,420,313,2024-10-25,East,Wireless Earbuds,Books,313,420
P006,Product_6,Clothing,5,3140,628,480,2024-10-25,North,Men's Cotton Shirt,Clothing,480,628
P007,Product_7,Home & Kitchen,2,478,239,84,2024-10-25,West,Women's Denim Jacket,Home & Kitchen,84,239
P008,Product_8,Home & Kitchen,3,1011,337,255,2024-10-25,North,Running Shoes,Home & Kitchen,255,337
P009,Product_9,Home & Kitchen,2,576,288,130,2024-10-25,West,Sports Watch,Home & Kitchen,130,288
P010,Product_10,Books,5,2845,569,469,2024-10-25,East,Backpack Travel,Books,469,569
P011,Product_11,Sports,1,254,254,99,2024-10-25,North,Ceramic Dinner Set,Sports,99,254
P012,Product_12,Home & Kitchen,4,2364,591,409,2024-10-25,East,Non-stick Frying Pan,Home & Kitchen,409,591
P013,Product_13,Books,2,1238,619,437,2024-10-25,North,Vacuum Cleaner,Books,437,619
P014,Product_14,Clothing,1,103,103,51,2024-10-25,East,Air Purifier,Clothing,51,103
P017,Product_17,Sports,5,1075,215,155,2024-10-25,South,Tennis Racket,Sports,155,215
P018,Product_18,Books,2,712,356,309,2024-10-25,West,Football Size 5,Books,309,356
P019,Product_19,Electronics,7,3591,513,359,2024-10-25,South,Mountain Bicycle,Electronics,359,513
P020,Product_20,Sports,1,331,331,240,2024-10-25,East,Camping Tent,Sports,240,331
P021,Product_21,Clothing,1,482,482,451,2024-10-25,North,Fiction Novel A,Clothing,451,482
P022,Product_22,Books,2,896,448,267,2024-10-25,North,Fiction Novel B,Books,267,448
P023,Product_23,Sports,3,435,145,93,2024-10-25,North,Cookbook Deluxe,Sports,93,145
P024,Product_24,Electronics,5,1390,278,211,2024-10-25,South,Self-help Guide,Electronics,211,278
P026,Product_26,Home & Kitchen,4,2304,576,495,2024-10-25,South,Smartwatch Series 5,Home & Kitchen,495,576
P027,Product_27,Home & Kitchen,2,750,375,319,2024-10-25,East,Gaming Console Z,Home & Kitchen,319,375
P028,Product_28,Clothing,2,1036,518,400,2024-10-25,South,Wireless Mouse,Clothing,400,518
P029,Product_29,Sports,8,4352,544,353,2024-10-25,South,Mechanical Keyboard,Sports,353,544
P031,Product_31,Home & Kitchen,4,1272,318,264,2024-10-25,West,Winter Jacket,Home & Kitchen,264,318
P033,Product_33,Sports,5,2165,433,239,2024-10-25,East,Casual Sneakers,Sports,239,433
P034,Product_34,Electronics,3,1485,495,345,2024-10-25,North,Leather Belt,Electronics,345,495
P035,Product_35,Home & Kitchen,2,564,282,262,2024-10-25,East,Sunglasses UV400,Home & Kitchen,262,282
P036,Product_36,Books,2,562,281,257,2024-10-25,West,Microwave Oven,Books,257,281
P037,Product_37,Home & Kitchen,1,447,447,286,2024-10-25,West,Refrigerator 300L,Home & Kitchen,286,447
P040,Product_40,Clothing,2,516,258,102,2024-10-25,North,Induction Cooktop,Clothing,102,258
P041,Product_41,Sports,1,363,363,329,2024-10-25,West,Cricket Bat,Sports,329,363
P042,Product_42,Electronics,2,1136,568,459,2024-10-25,South,Badminton Racket,Electronics,459,568
P043,Product_43,Sports,2,654,327,266,2024-10-25,South,Dumbbell Set,Sports,266,327
P044,Product_44,Clothing,1,444,444,301,2024-10-25,South,Treadmill Pro,Clothing,301,444
P045,Product_45,Clothing,5,2175,435,237,2024-10-25,West,Jump Rope,Clothing,237,435
P046,Product_46,Electronics,1,511,511,429,2024-10-25,North,Science Textbook,Electronics,429,511
P047,Product_47,Clothing,2,410,205,90,2024-10-25,South,History Encyclopedia,Clothing,90,205
P048,Product_48,Books,3,831,277,206,2024-10-25,West,Math Workbook,Books,206,277
P049,Product_49,Clothing,4,716,179,64,2024-10-25,West,Language Learning Book,Clothing,64,179
P050,Product_50,Sports,2,1002,501,350,2024-10-25,West,Travel Guide Europe,Sports,350,501
P001,Product_1,Sports,5,1125,225,141,2024-10-26,East,Smartphone X1,Sports,141,225
P002,Product_2,Books,2,1048,524,416,2024-10-26,East,Laptop Pro 15,Books,416,524
P003,Product_3,Home & Kitchen,3,1749,583,493,2024-10-26,South,Bluetooth Speaker,Home & Kitchen,493,583
P004,Product_4,Books,1,505,505,477,2024-10-26,North,LED TV 42inch,Books,477,505
P005,Product_5,Books,1,420,420,313,2024-10-26,North,Wireless Earbuds,Books,313,420
P006,Product_6,Clothing,1,628,628,480,2024-10-26,West,Men's Cotton Shirt,Clothing,480,628
P007,Product_7,Home & Kitchen,2,478,239,84,2024-10-26,South,Women's Denim Jacket,Home & Kitchen,84,239
P008,Product_8,Home & Kitchen,2,674,337,255,2024-10-26,North,Running Shoes,Home & Kitchen,255,337
P009,Product_9,Home & Kitchen,5,1440,288,130,2024-10-26,East,Sports Watch,Home & Kitchen,130,288
P010,Product_10,Books,4,2276,569,469,2024-10-26,North,Backpack Travel,Books,469,569
P011,Product_11,Sports,2,508,254,99,2024-10-26,East,Ceramic Dinner Set,Sports,99,254
P012,Product_12,Home & Kitchen,5,2955,591,409,2024-10-26,East,Non-stick Frying Pan,Home & Kitchen,409,591
P013,Product_13,Books,3,1857,619,437,2024-10-26,West,Vacuum Cleaner,Books,437,619
P014,Product_14,Clothing,6,618,103,51,2024-10-26,North,Air Purifier,Clothing,51,103
P016,Product_16,Clothing,3,381,127,103,2024-10-26,East,Yoga Mat,Clothing,103,127
P017,Product_17,Sports,1,215,215,155,2024-10-26,West,Tennis Racket,Sports,155,215
P018,Product_18,Books,3,1068,356,309,2024-10-26,North,Football Size 5,Books,309,356
P019,Product_19,Electronics,3,1539,513,359,2024-10-26,South,Mountain Bicycle,Electronics,359,513
P020,Product_20,Sports,4,1324,331,240,2024-10-26,North,Camping Tent,Sports,240,331
P021,Product_21,Clothing,2,964,482,451,2024-10-26,North,Fiction Novel A,Clothing,451,482
P022,Product_22,Books,3,1344,448,267,2024-10-26,South,Fiction Novel B,Books,267,448
P023,Product_23,Sports,4,580,145,93,2024-10-26,West,Cookbook Deluxe,Sports,93,145
P024,Product_24,Electronics,2,556,278,211,2024-10-26,West,Self-help Guide,Electronics,211,278
P025,Product_25,Electronics,2,842,421,251,2024-10-26,East,Children's Story Book,Electronics,251,421
P026,Product_26,Home & Kitchen,4,2304,576,495,2024-10-26,North,Smartwatch Series 5,Home & Kitchen,495,576
P027,Product_27,Home & Kitchen,3,1125,375,319,2024-10-26,North,Gaming Console Z,Home & Kitchen,319,375
P028,Product_28,Clothing,3,1554,518,400,2024-10-26,East,Wireless Mouse,Clothing,400,518
P029,Product_29,Sports,4,2176,544,353,2024-10-26,South,Mechanical Keyboard,Sports,353,544
P030,Product_30,Sports,1,443,443,320,2024-10-26,East,External Hard Drive,Sports,320,443
P031,Product_31,Home & Kitchen,3,954,318,264,2024-10-26,West,Winter Jacket,Home & Kitchen,264,318
P032,Product_32,Sports,4,1684,421,301,2024-10-26,East,Formal Trousers,Sports,301,421
P033,Product_33,Sports,2,866,433,239,2024-10-26,North,Casual Sneakers,Sports,239,433
P034,Product_34,Electronics,1,495,495,345,2024-10-26,North,Leather Belt,Electronics,345,495
P035,Product_35,Home & Kitchen,4,1128,282,262,2024-10-26,North,Sunglasses UV400,Home & Kitchen,262,282
P036,Product_36,Books,3,843,281,257,2024-10-26,East,Microwave Oven,Books,257,281
P037,Product_37,Home & Kitchen,4,1788,447,286,2024-10-26,South,Refrigerator 300L,Home & Kitchen,286,447
P038,Product_38,Books,1,509,509,387,2024-10-26,East,Mixer Grinder,Books,387,509
P039,Product_39,Electronics,5,2310,462,416,2024-10-26,West,Electric Kettle,Electronics,416,462
P040,Product_40,Clothing,3,774,258,102,2024-10-26,South,Induction Cooktop,Clothing,102,258
P041,Product_41,Sports,3,1089,363,329,2024-10-26,East,Cricket Bat,Sports,329,363
P042,Product_42,Electronics,3,1704,568,459,2024-10-26,East,Badminton Racket,Electronics,459,568
P043,Product_43,Sports,3,981,327,266,2024-10-26,West,Dumbbell Set,Sports,266,327
P044,Product_44,Clothing,4,1776,444,301,2024-10-26,North,Treadmill Pro,Clothing,301,444
P045,Product_45,Clothing,2,870,435,237,2024-10-26,East,Jump Rope,Clothing,237,435
P046,Product_46,Electronics,2,1022,511,429,2024-10-26,North,Science Textbook,Electronics,429,511
P047,Product_47,Clothing,4,820,205,90,2024-10-26,West,History Encyclopedia,Clothing,90,205
P048,Product_48,Books,2,554,277,206,2024-10-26,East,Math Workbook,Books,206,277
P049,Product_49,Clothing,3,537,179,64,2024-10-26,East,Language Learning Book,Clothing,64,179
P050,Product_50,Sports,4,2004,501,350,2024-10-26,West,Travel Guide Europe,Sports,350,501
P001,Product_1,Sports,3,675,225,141,2024-10-27,North,Smartphone X1,Sports,141,225
P002,Product_2,Books,4,2096,524,416,2024-10-27,North,Laptop Pro 15,Books,416,524
P003,Product_3,Home & Kitchen,1,583,583,493,2024-10-27,East,Bluetooth Speaker,Home & Kitchen,493,583
P004,Product_4,Books,3,1515,505,477,2024-10-27,East,LED TV 42inch,Books,477,505
P005,Product_5,Books,6,2520,420,313,2024-10-27,South,Wireless Earbuds,Books,313,420
P006,Product_6,Clothing,3,1884,628,480,2024-10-27,North,Men's Cotton Shirt,Clothing,480,628
P007,Product_7,Home & Kitchen,2,478,239,84,2024-10-27,South,Women's Denim Jacket,Home & Kitchen,84,239
P008,Product_8,Home & Kitchen,2,674,337,255,2024-10-27,North,Running Shoes,Home & Kitchen,255,337
P009,Product_9,Home & Kitchen,2,576,288,130,2024-10-27,East,Sports Watch,Home & Kitchen,130,288
P010,Product_10,Books,2,1138,569,469,2024-10-27,North,Backpack Travel,Books,469,569
P011,Product_11,Sports,3,762,254,99,2024-10-27,North,Ceramic Dinner Set,Sports,99,254
P012,Product_12,Home & Kitchen,1,591,591,409,2024-10-27,East,Non-stick Frying Pan,Home & Kitchen,409,591
P013,Product_13,Books,1,619,619,437,2024-10-27,East,Vacuum Cleaner,Books,437,619
P014,Product_14,Clothing,4,412,103,51,2024-10-27,East,Air Purifier,Clothing,51,103
P015,Product_15,Sports,2,1162,581,439,2024-10-27,North,Table Lamp,Sports,439,581
P016,Product_16,Clothing,4,508,127,103,2024-10-27,South,Yoga Mat,Clothing,103,127
P017,Product_17,Sports,5,1075,215,155,2024-10-27,South,Tennis Racket,Sports,155,215
P018,Product_18,Books,6,2136,356,309,2024-10-27,North,Football Size 5,Books,309,356
P019,Product_19,Electronics,2,1026,513,359,2024-10-27,South,Mountain Bicycle,Electronics,359,513
P021,Product_21,Clothing,3,1446,482,451,2024-10-27,North,Fiction Novel A,Clothing,451,482
P022,Product_22,Books,3,1344,448,267,2024-10-27,East,Fiction Novel B,Books,267,448
P023,Product_23,Sports,2,290,145,93,2024-10-27,East,Cookbook Deluxe,Sports,93,145
P024,Product_24,Electronics,5,1390,278,211,2024-10-27,North,Self-help Guide,Electronics,211,278
P025,Product_25,Electronics,3,1263,421,251,2024-10-27,East,Children's Story Book,Electronics,251,421
P026,Product_26,Home & Kitchen,1,576,576,495,2024-10-27,East,Smartwatch Series 5,Home & Kitchen,495,576
P027,Product_27,Home & Kitchen,2,750,375,319,2024-10-27,North,Gaming Console Z,Home & Kitchen,319,375
P028,Product_28,Clothing,1,518,518,400,2024-10-27,West,Wireless Mouse,Clothing,400,518
P029,Product_29,Sports,6,3264,544,353,2024-10-27,North,Mechanical Keyboard,Sports,353,544
P030,Product_30,Sports,3,1329,443,320,2024-10-27,East,External Hard Drive,Sports,320,443
P031,Product_31,Home & Kitchen,5,1590,318,264,2024-10-27,West,Winter Jacket,Home & Kitchen,264,318
P032,Product_32,Sports,5,2105,421,301,2024-10-27,North,Formal Trousers,Sports,301,421
P033,Product_33,Sports,6,2598,433,239,2024-10-27,East,Casual Sneakers,Sports,239,433
P034,Product_34,Electronics,5,2475,495,345,2024-10-27,East,Leather Belt,Electronics,345,495
P035,Product_35,Home & Kitchen,1,282,282,262,2024-10-27,North,Sunglasses UV400,Home & Kitchen,262,282
P036,Product_36,Books,1,281,281,257,2024-10-27,South,Microwave Oven,Books,257,281
P037,Product_37,Home & Kitchen,2,894,447,286,2024-10-27,North,Refrigerator 300L,Home & Kitchen,286,447
P038,Product_38,Books,4,2036,509,387,2024-10-27,North,Mixer Grinder,Books,387,509
P039,Product_39,Electronics,3,1386,462,416,2024-10-27,North,Electric Kettle,Electronics,416,462
P040,Product_40,Clothing,5,1290,258,102,2024-10-27,North,Induction Cooktop,Clothing,102,258
P041,Product_41,Sports,2,726,363,329,2024-10-27,West,Cricket Bat,Sports,329,363
P042,Product_42,Electronics,1,568,568,459,2024-10-27,North,Badminton Racket,Electronics,459,568
P043,Product_43,Sports,4,1308,327,266,2024-10-27,West,Dumbbell Set,Sports,266,327
P045,Product_45,Clothing,3,1305,435,237,2024-10-27,East,Jump Rope,Clothing,237,435
P046,Product_46,Electronics,3,1533,511,429,2024-10-27,West,Science Textbook,Electronics,429,511
P047,Product_47,Clothing,2,410,205,90,2024-10-27,North,History Encyclopedia,Clothing,90,205
P048,Product_48,Books,4,1108,277,206,2024-10-27,East,Math Workbook,Books,206,277
P049,Product_49,Clothing,6,1074,179,64,2024-10-27,South,Language Learning Book,Clothing,64,179
P050,Product_50,Sports,2,1002,501,350,2024-10-27,South,Travel Guide Europe,Sports,350,501
P001,Product_1,Sports,4,900,225,141,2024-10-28,North,Smartphone X1,Sports,141,225
P002,Product_2,Books,2,1048,524,416,2024-10-28,East,Laptop Pro 15,Books,416,524
P003,Product_3,Home & Kitchen,5,2915,583,493,2024-10-28,South,Bluetooth Speaker,Home & Kitchen,493,583
